id,permit_id,city,address,type,description,contractor,issued_date
21244,2025-11-9276,irving,"6735 PALO DURO DR, Irving TX",Roof,Re-roof. tear down old shingles and replace. no decking,,2025-11-20
677,PB25-16209,fort_worth,"2628 TOWNSEND DR, Fort Worth TX 76110",Residential Remodel,remodel home,,2025-11-20
21248,2025-11-9288,irving,"309 W VILBIG ST, Irving TX",Alteration/Renovation,"REMOVE GARAGE DOOR TO DO CONTINUE STUCCO WALL
(GARAGE CONVERSION, NOT HOMESTEAD PER DCAD)",,2025-11-20
2659,BLDC-0925-0055,north_richland_hills,"8509 PRECINCT LINE RD, North Richland Hills TX",Other (BLDC),"0 Building 0 #NAME? Remodel Applicant JGH CONSULTANTS, LLC (214) 478-5414 lauren.o.montgomery@gmail.com Lauren Montgomery",,2025-11-20
690,PB25-16225,fort_worth,"8733 SUNSET TRACE DR, Fort Worth TX 76244",Residential Remodel,Shadow Construction,,2025-11-20
678,PB25-16205,fort_worth,"2209 GRACE AVE, Fort Worth TX 76111",Residential Remodel,Gael Magallanes,,2025-11-20
693,PB25-16239,fort_worth,"2621 PROSPECT AVE, Fort Worth TX 76164",Residential Remodel,Prospect remodel,,2025-11-20
679,PB25-16224,fort_worth,"1862 SHELMAN TRL, Fort Worth TX 76112",Residential Remodel,Jewel Sams,,2025-11-20
24958,PB25-16214,fort_worth,"5309 STILLWATER DR, Fort Worth TX 76137",Residential Remodel,Pinnacle Foundation Repair,,2025-11-20
2662,BLDC-0825-0054,north_richland_hills,"8169 PRECINCT LINE RD, North Richland Hills TX",Other (BLDC),1 134 Building 0Indicated per Construction Documents) Remodel Applicant CarMax Auto Superstores Inc(720) 314-8435 ccastellow@centerpoint-is.com Cara Castellow,,2025-11-20
706,PB25-16175,fort_worth,"5529 MURTON PL, Fort Worth TX 76137",Residential Remodel,Shadow Construction,,2025-11-19
703,PB25-16152,fort_worth,"8009 MORNING LN, Fort Worth TX 76123",Residential Remodel,RENEWAL BY ANDERSEN,,2025-11-19
202,PB25-16158,fort_worth,"2908 TEX BLVD, Fort Worth TX 76116",Residential Addition,2908 TEX ADDITION PERMIT,,2025-11-19
704,PB25-16181,fort_worth,"4409 SPRUCE PINE CT, Fort Worth TX 76244",Residential Remodel,Shadow Construction,,2025-11-19
707,PB25-16155,fort_worth,"7956 MORNING LN, Fort Worth TX 76123",Residential Remodel,WINDOW WORLD,,2025-11-19
708,PB25-16179,fort_worth,"6505 SABROSA CT E, Fort Worth TX 76133",Residential Remodel,Shadow Construction,,2025-11-19
709,PB25-16176,fort_worth,"6833 COLDWATER CANYON RD, Fort Worth TX 76132",Residential Remodel,Shadow Construction,,2025-11-19
710,PB25-16160,fort_worth,"6904 JEWELL AVE, Fort Worth TX 76112",Residential Remodel,VTD FOUNDATION LLC,,2025-11-19
711,PB25-16178,fort_worth,"7604 VAL VERDE DR, Fort Worth TX 76133",Residential Remodel,Shadow Construction,,2025-11-19
712,PB25-16174,fort_worth,"8128 HORSEMAN RD, BLDG, Fort Worth TX 76131",Residential Remodel,Joshua Brown,,2025-11-19
713,PB25-16177,fort_worth,"3704 WREN AVE, Fort Worth TX 76133",Residential Remodel,Shadow Construction,,2025-11-19
714,PB25-16137,fort_worth,"7128 WAVECREST WAY, Fort Worth TX 76179",Residential Remodel,JB-7614865-00,,2025-11-19
715,PB25-16180,fort_worth,"7904 STANSFIELD DR, Fort Worth TX 76137",Residential Remodel,Shadow Construction,,2025-11-19
716,PB25-16156,fort_worth,"1700 JENSON RD, Fort Worth TX 76112",Residential Remodel,Montana Enterprises Inc,,2025-11-19
717,PB25-16135,fort_worth,"5700 TABLE ROCK DR, Fort Worth TX 76131",Residential Remodel,Groundworks,,2025-11-19
24985,MECC-1125-0177,north_richland_hills,"4301 CITY POINT DR, North Richland Hills TX",Other (MECC),"North Richland Hills, TX Mechanical () 300adding mini split Remodel/Repair Replace Applicant SUB ZERO MECHANICAL LLC subzeromechanicaltx@gmail.com Danny Wywias Jr",,2025-11-19
2705,ATIO-1025-0286,north_richland_hills,"4924 CAROL CT, North Richland Hills TX",Other (ATIO),"P Patio/Deck 0Remove and replace existing patio and add an additional152 Sq. Ft. section of patio Patio/Deck Without Cover Applicant TNT Contractors, LLC thoward@smithconcretellc.com Tracy Howard",,2025-11-19
2716,BLDR-1025-1303,north_richland_hills,"6705 NOB HILL CT, North Richland Hills TX",Other (BLDR),Building 275Primary bath remodel Minor Remodel Applicant Kevin@dfwimproved.com Kevin Montgomery,,2025-11-19
705,PB25-16183,fort_worth,"12356 GREEN ASH DR, Fort Worth TX 76244",Residential Remodel,RENEWAL BY ANDERSEN,,2025-11-19
726,PB25-16100,fort_worth,"6400 INCA RD, Fort Worth TX 76116",Residential Remodel,Servant roofing and construction,,2025-11-18
724,PB25-16063,fort_worth,"7732 CASTILLO RD, Fort Worth TX 76112",Residential Remodel,Darolyn Eggins,,2025-11-18
723,PB25-16093,fort_worth,"7545 SWEET MEADOWS DR, Fort Worth TX 76123",Residential Remodel,Larry Boyd,,2025-11-18
722,PB25-16040,fort_worth,"4140 SWEET CLOVER LN, Fort Worth TX 76036",Residential Remodel,SUNRUN INSTALLATION SERVICES INC,,2025-11-18
721,PB25-16102,fort_worth,"2705 HOLLAND ST, Fort Worth TX 76164",Residential Remodel,The Holland Project,,2025-11-18
720,PB25-16115,fort_worth,"5513 FURSMAN AVE, Fort Worth TX 76114",Residential Remodel,Remodel 5513 Fursman ave,,2025-11-18
719,PB25-16039,fort_worth,"613 FOX CREEK TRL, Fort Worth TX 76131",Residential Remodel,Elizabeth Howes,,2025-11-18
718,PB25-16091,fort_worth,"3204 KATHY LN, Fort Worth TX 76123",Residential Remodel,Jerline Samaniego PV System,,2025-11-18
538,PB25-16112,fort_worth,"2333 GLENCREST DR, Fort Worth TX 76119",Residential Accessory Addition,New accessory storage shed.,,2025-11-18
205,PB25-16087,fort_worth,"4723 EL CAMPO AVE, Fort Worth TX 76107",Residential Addition,4723 El Campo Ave,,2025-11-18
204,PB25-16121,fort_worth,"3108 CHAPARRAL LN, BLDG, Fort Worth TX 76109",Residential Addition,sandler addition,,2025-11-18
203,PB25-16098,fort_worth,"616 ROARING SPRINGS RD, Fort Worth TX 76107",Residential Addition,616 Roaring Springs - Addition,,2025-11-18
21210,2025-11-9216,irving,"1204 GARDEN TERRACE DR, Irving TX",Addition,"Remove the railing and stairs from the covered porch . Build walls on the 3 sides of the existing porch and put on roof tying into the existing roof . Relocate the kitchen to the new room. (W/ BLDG, ELEC, & PLMG)",,2025-11-18
21209,2025-11-9206,irving,"7256 RIDGEPOINT DR, Irving TX",Roof,"Re-roof, tear down old shingles and replace. no decking",,2025-11-18
21207,2025-11-9203,irving,"1801 W ELEVENTH ST, Irving TX",Plumbing Standalone,this is additional to the permit previously pulled of this address. 10ft tunnel access pit located under house,,2025-11-18
21202,2025-11-9196,irving,"400 BLUE SAGE CT, Irving TX",Patio Cover,NEW DETACHED PATIO COVER (Patio Cover with electrical Composition shingle roof to match house) **INCLUDES ELECTRICAL & PLUMBING**,,2025-11-18
21200,2025-11-9183,irving,"1939 PILGRIM DR, Irving TX",Addition,"Addition to exsiting house. it will be mostly used as a master suite including:
master bedroom, master closet, master shower ,prep room
existing garage is open(no walls), we will be closing the walls to create an enclosed garage.
Rewire existing bedroom, reconfiguring existing area around addition, bathroom, hall way, laundry and mech room
(W/ MEP'S)",,2025-11-18
20898,2025-8449,lewisville,"1959 RIVENDELL LN, Lewisville TX",Plan Revision - Residential ,REVISION TO 2025-4106 CONVERT RESIDENTIAL GARAGE SPACE INTO TEMPORARY LEASING OFFICE,,2025-11-18
25040,ECHR-1125-1964,north_richland_hills,"7320 BURSEY RD, North Richland Hills TX",Other (ECHR),M Mechanical () 0Installing Gas System Remodel/Repair Replace Applicant Minuteman Heating & Air Permit@Minutemanheatingandac.com Roger Witham,,2025-11-18
25041,ECHR-1125-1965,north_richland_hills,"7740 SMITHFIELD RD, North Richland Hills TX",Other (ECHR),M Mechanical () 0Full system replacement Remodel/Repair Replace Applicant North tarrant heat and air melissa@northtarrantac.com Chris Brown,,2025-11-18
25042,ECHR-1125-1967,north_richland_hills,"5121 LAUREL LN, North Richland Hills TX",Other (ECHR),M Mechanical () 0replace 3 1/2-ton hvac system Remodel/Repair Replace Applicant AirCo Ltd jbrookshire@airco.com Jennifer Brookshire,,2025-11-18
25043,ECHR-1125-1966,north_richland_hills,"6121 PEBBLE CREEK DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0replace 4-ton hvac system Remodel/Repair Replace Applicant AirCo Ltd jbrookshire@airco.com Jennifer Brookshire,,2025-11-18
25044,OUND-1125-0986,north_richland_hills,"7501 RIDGEWAY AVE, North Richland Hills TX",Other (OUND),F Foundation Repair 0Install 10 Exterior Concrete Pressed Piers Applicant Master Builders Remodelers &( 8G1u7a) r4a6n9te-1e0d9 F0oundation ReLpinadirssayTatum@mbrgfr.com Brian Ramon,,2025-11-18
2675,FENC-1025-1323,north_richland_hills,"7624 SYBIL DR, North Richland Hills TX",Fence,08 foot cedar privacy Applicant (817) 705-2775 Tdm72@sbcglobal.net Darla Mitchell,,2025-11-18
1529,25004462,grapevine,"221 Austin St., Grapevine TX",Fence,Fence -,,2025-11-18
1225,25000337,westlake,"1600 Waterside Land Contract, Westlake TX",Fence,Fence / Retaining,,2025-11-18
740,PB25-16085,fort_worth,"2537 LEMING ST, Fort Worth TX 76106",Residential Remodel,Alana Franklin,,2025-11-18
739,PB25-16096,fort_worth,"1417 CIRCLE PARK BLVD, Fort Worth TX 76164",Residential Remodel,MODERNIZE INTERIORS LLC,,2025-11-18
738,PB25-16119,fort_worth,"2808 MAJOR ST, Fort Worth TX 76112",Residential Remodel,HOME DEPOT,,2025-11-18
737,PB25-16116,fort_worth,"4313 BRIARCREEK DR, 0, Fort Worth TX 76244",Residential Remodel,Atlas Foundation Company Inc.,,2025-11-18
736,PB25-16099,fort_worth,"4909 ORCHID DR, Fort Worth TX 76137",Residential Remodel,RENEWAL BY ANDERSEN,,2025-11-18
735,PB25-16101,fort_worth,"1348 SHELTOLA WAY, Fort Worth TX 76052 United States",Residential Remodel,Matthew Carrithers,,2025-11-18
25059,PB25-16111,fort_worth,"10205 POINT LOBOS TRL, Fort Worth TX 76177",Residential Remodel,Foundation Repair,,2025-11-18
733,PB25-16041,fort_worth,"3825 DEVONAIRE DR, Fort Worth TX 76008",Residential Remodel,Direct Channel Electric,,2025-11-18
25061,PB25-16035,fort_worth,"5120 SHELL CREEK DR, Fort Worth TX 76137",Residential Remodel,GL Hunt Company Inc.,,2025-11-18
25062,PB25-16114,fort_worth,"4617 QUARRY CIR, Fort Worth TX 76244",Residential Remodel,4617 Quarry Circle Foundation Repair,,2025-11-18
25063,PB25-16037,fort_worth,"1908 CHATBURN CT, Fort Worth TX 76110",Residential Remodel,GL Hunt Company Inc.,,2025-11-18
729,PB25-16086,fort_worth,"15020 RAVENS WAY, Fort Worth TX 76262",Residential Remodel,Tripp PE25-10247,,2025-11-18
728,PB25-16117,fort_worth,"12664 VIEWPOINT LN, Fort Worth TX 76028",Residential Remodel,12664 Viewpoint,,2025-11-18
727,PB25-16033,fort_worth,"6957 SUNFLOWER CIR N, Fort Worth TX 76120",Residential Remodel,Salone Rucker,,2025-11-18
725,PB25-16122,fort_worth,"8174 WATERSIDE TRL, Fort Worth TX 76137",Residential Remodel,SUNRUN INSTALLATION SERVICES INC,,2025-11-18
21101,2025-11-9156,irving,"3210 CARDINAL LN, Irving TX",Flatwork,Concrete flatwork in part of backyard.  Concrete flatwork for driveway on left side of home (If looking in direction of home).  Expand existing driveway entry via lowering curb volume to fit existing driveway dimensions.  Remove concrete slab next to garage door in front of home.,,2025-11-17
742,PB25-15994,fort_worth,"4116 SELKIRK DR W, Fort Worth TX 76109",Residential Remodel,Jian,,2025-11-17
743,PB25-16025,fort_worth,"3825 RUSTY DELL RD, Fort Worth TX 76111",Residential Remodel,Rusty Dell Renovation,,2025-11-17
744,PB25-16032,fort_worth,"4752 MELITA AVE, Fort Worth TX 76133",Residential Remodel,4752 Melita,,2025-11-17
745,PB25-16027,fort_worth,"3608 ARNOLD DR, Fort Worth TX 76140",Residential Remodel,To Install solar panels,,2025-11-17
746,PB25-16022,fort_worth,"9048 MCFARLAND WAY, Fort Worth TX 76244",Residential Remodel,Remodel of single family home,,2025-11-17
25130,PB25-16000,fort_worth,"2941 ENCINO DR, Fort Worth TX 76116",Residential Remodel,GL Hunt Company Inc.,,2025-11-17
741,PB25-16026,fort_worth,"3520 CLINTON AVE, Fort Worth TX 76106",Residential Remodel,GTO1 Construction Corporation,,2025-11-17
748,PB25-16016,fort_worth,"2710 SIMONDALE DR, Fort Worth TX 76109",Residential Remodel,2710 Simondale Drive,,2025-11-17
25128,PB25-15993,fort_worth,"616 LAZY CREST DR, Fort Worth TX 76140",Residential Remodel,GL Hunt Company Inc.,,2025-11-17
750,PB25-16024,fort_worth,"2125 CLINTON AVE, Fort Worth TX 76164",Residential Remodel,GTO1 Construction Corporation,,2025-11-17
751,PB25-16031,fort_worth,"2004 BELZISE TER, Fort Worth TX 76104",Residential Remodel,2004 Belzise Terrace - mastter bedroom remodel,,2025-11-17
752,PB25-16019,fort_worth,"5501 WESTCREEK DR, Fort Worth TX 76133",Residential Remodel,KCS Properties,,2025-11-17
753,PB25-16001,fort_worth,"3516 ELM CREEK CT, Fort Worth TX 76109",Residential Remodel,3516 Elm Creek Ct,,2025-11-17
754,PB25-15997,fort_worth,"3933 FLOYD DR, Fort Worth TX 76116",Residential Remodel,AYALA MASONRY INC,,2025-11-17
2673,FENC-1025-1329,north_richland_hills,"8432 LIVI ST, North Richland Hills TX",Fence,0install 6' tall iron Applicant angie@lambertsiron.com Angie Bates,,2025-11-17
2674,FENC-1025-1328,north_richland_hills,"8424 WITT ST, North Richland Hills TX",Fence,3732install 6' tall iron Applicant angie@lambertsiron.com Angie Bates,,2025-11-17
539,PB25-16013,fort_worth,"4723 EL CAMPO AVE, Fort Worth TX 76107",Residential Accessory Addition,4723 El Campo Ave,,2025-11-17
25139,PB25-16028,fort_worth,"6905 TALON DR, Fort Worth TX 76179",Residential Accessory New,Pergola Project,,2025-11-17
25141,PB25-16008,fort_worth,"4525 INWOOD RD, Fort Worth TX 76109",Residential Accessory New,4525 Inwood Rd Garage Build,,2025-11-17
206,PB25-16029,fort_worth,"925 BLUEBIRD SKY DR, Fort Worth TX 76247",Residential Addition,Albright,,2025-11-17
20894,2025-8444,lewisville,"917 BOXWOOD DR, Lewisville TX",Fence - Residential,REPLACE 6' AND 8' CEDAR FENCE,,2025-11-17
25111,ECHR-1125-1962,north_richland_hills,"8000 HALLMARK DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0Full system replacement Remodel/Repair Replace Applicant North tarrant heat and air melissa@northtarrantac.com Chris Brown,,2025-11-17
25112,ECHR-1125-1963,north_richland_hills,"5328 COLORADO BLVD, North Richland Hills TX",Other (ECHR),M Mechanical () 0SINGLE AC/AIR HANDLER SYSTEM CHANGE OUT Remodel/Repair Replace Applicant PASCHAL HOME SERVICES 4797510195sriemer@gopaschal.com PASCHAL HOME SERVICES,,2025-11-17
755,PB25-15992,fort_worth,"801 HIGH WOODS TRL, Fort Worth TX 76112",Residential Remodel,Scoke Homes LLC,,2025-11-16
207,PB25-15935,fort_worth,"420 N BAILEY AVE, Fort Worth TX 76107",Residential Addition,Worth Remodeling,,2025-11-14
35660,084830,arlington,1109 E LAMAR BOULEVARD,CP,Remodel/Alterations/Repairs,,2025-11-14
2740,095633,arlington,3235 KENILWORTH DRIVE,RP,New Construction,,2025-11-14
2739,003123,arlington,804 VALLEY VIEW DRIVE,RP,New Construction,,2025-11-14
2736,065439,arlington,724 SCOTT DRIVE,RP,Addition,,2025-11-14
2735,016403,arlington,750 W TURNER WARNELL ROAD,CP,New Construction,,2025-11-14
57824,BLDC-010407-2025,colleyville,1721 JOHN MCCAIN RD Colleyville TX 76034,"Building Commercial - Alteration, Remodel, Repair",Tenant Finishout while shell building is being built for a veterinarian clinic,,2025-11-14
21080,2025-11-9096,irving,"1230 ZULAYA DR, Irving TX",Fence,building fence around single family residence,,2025-11-14
25751,84830,arlington,"1109 E LAMAR BOULEVARD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-14
25750,95633,arlington,"3235 KENILWORTH DRIVE, Arlington TX",RP,New Construction,,2025-11-14
25749,3123,arlington,"804 VALLEY VIEW DRIVE, Arlington TX",RP,New Construction,,2025-11-14
25748,65439,arlington,"724 SCOTT DRIVE, Arlington TX",RP,Addition,,2025-11-14
25747,16403,arlington,"750 W TURNER WARNELL ROAD, Arlington TX",CP,New Construction,,2025-11-14
21082,2025-11-9107,irving,"1818 COLONY DR, Irving TX",Plumbing Standalone,"Moving water line for washer to the garage area.
(Homesteaded)",,2025-11-14
21091,2025-11-9129,irving,"4835 FULLER CT, Irving TX",Fence,4' IRON FENCE.  **DUPLICATED - SEE 2025-11-9123**,,2025-11-14
21092,2025-11-9134,irving,"140 E SCOTLAND DR, Irving TX",Fence,Serca con visibilida (Fence w/ visibility),,2025-11-14
762,PB25-15971,fort_worth,"8021 OCEAN DR, Fort Worth TX 76123",Residential Remodel,Sandy Wheeler PV Solar Project,,2025-11-14
761,PB25-15990,fort_worth,"836 HAVENWOOD LN S, Fort Worth TX 76112",Residential Remodel,836 Havenwood Ln S,,2025-11-14
25168,PB25-15947,fort_worth,"232 CRESCENT RIDGE DR, Fort Worth TX 76140",Residential Remodel,Bowen: In Kind Fire Repair,,2025-11-14
759,PB25-15974,fort_worth,"6704 BLUE MEADOW DR, Fort Worth TX 76132",Residential Remodel,Clarity Windows and Doors,,2025-11-14
763,PB25-15987,fort_worth,"5033 HIGHLAND MEADOW DR, Fort Worth TX 76132",Residential Remodel,RENEWAL BY ANDERSEN,,2025-11-14
764,PB25-15967,fort_worth,"5404 MANSEL LN, Fort Worth TX 76134",Residential Remodel,residential remodel,,2025-11-14
765,PB25-15978,fort_worth,"3433 AVE M, Fort Worth TX 76105",Residential Remodel,LVS CONSTRUCTION,,2025-11-14
766,PB25-15966,fort_worth,"5216 STARRY CT, Fort Worth TX 76123",Residential Remodel,5216 Starry Court,,2025-11-14
767,PB25-15955,fort_worth,"4500 WESTRIDGE AVE, UNIT 28, Fort Worth TX 76116",Residential Remodel,PROVENDER HOMES,,2025-11-14
768,PB25-15936,fort_worth,"420 N BAILEY AVE, Fort Worth TX 76107",Residential Remodel,Worth Remodeling,,2025-11-14
25170,PB25-15977,fort_worth,"3824 KELVIN AVE, Fort Worth TX 76133",Residential Remodel,3824 Kelvin Ave Foundation Repair,,2025-11-14
757,PB25-15970,fort_worth,"12321 ANGEL FOOD LN, Fort Worth TX 76244",Residential Remodel,Ceir Coral PV Solar Project,,2025-11-14
2670,FENC-1125-1332,north_richland_hills,"8601 ASHLEY CT, North Richland Hills TX",Fence,"0Replace existing to new 8 foot tall with special metal post and cedar board on board with trim and cap and rot boarRde -s i1d1e/n1t3ia/l25 PER CONTRACTOR IS GOING TO BE 6' NO$T1 28,'0.-0M0L.0S0Applic...",,2025-11-14
25155,ECHR-1125-1960,north_richland_hills,"6604 CARSTON CT, North Richland Hills TX",Other (ECHR),M Mechanical () 0 Remodel/Repair Replace Applicant Advance Comfort Solutions Heating & Coolin9g727048835comfort.solutions95@gmail.com Edduin Carrera,,2025-11-14
756,PB25-15979,fort_worth,"3701 LONGSTRAW DR, Fort Worth TX 76137",Residential Remodel,Aponte Solar,,2025-11-14
21072,2025-11-9078,irving,"2406 TIMBERLAKE DR, Irving TX",Flatwork,Replace garage floor with new concrete and new steps,,2025-11-13
2766,083963,arlington,4004 STONEWICK DRIVE,RP,New Construction,,2025-11-13
35681,095489,arlington,4016 W DIVISION ST   ,CP,Remodel/Alterations/Repairs,,2025-11-13
2762,071223,arlington,1200 S DAVIS DRIVE Bldg B,CP,New Construction,,2025-11-13
2747,084855,arlington,3275 E ENCLAVE LN   ,RP,New Construction,,2025-11-13
2746,084860,arlington,3271 E ENCLAVE LN   ,RP,New Construction,,2025-11-13
2745,084865,arlington,3267 E ENCLAVE LN   ,RP,New Construction,,2025-11-13
2744,084875,arlington,3263 E ENCLAVE LN   ,RP,New Construction,,2025-11-13
2743,084877,arlington,3255 E ENCLAVE LN   ,RP,New Construction,,2025-11-13
2669,FENC-1025-1317,north_richland_hills,"8428 HIDDEN CREEK CT, North Richland Hills TX",Fence,0 Applicant (726) 726-888_ susinae@gmail.com Ekaterina Schirrmeister,,2025-11-13
25194,ECHR-1125-1961,north_richland_hills,"6712 MOSS LN, North Richland Hills TX",Other (ECHR),M Mechanical () 0replace 4-ton hvac system Remodel/Repair Replace Applicant AirCo Ltd jbrookshire@airco.com Jennifer Brookshire,,2025-11-13
209,PB25-15925,fort_worth,"1940 STONEHILL DR, Fort Worth TX 76247",Residential Addition,sunroom addition,,2025-11-13
210,PB25-15909,fort_worth,"328 BEEKEEPER DR, Fort Worth TX 76131",Residential Addition,SOUTHERN CRAFT CONSTRUCTION,,2025-11-13
7,Pay Fees Due,fort_worth,"3624 HORACE AVE, Fort Worth TX 76244",Residential Accessory Addition,Pay Fees Due,,2025-11-13
20844,2025-8328,lewisville,"1610 CRESTED BUTTE DR, Lewisville TX",Alteration Residential,BATHROOM REMODEL,,2025-11-13
21061,2025-11-9050,irving,"3220 N BRITAIN RD, Irving TX",Fence,"Replacing all panels of the existing wood fence due to deterioration. The replacement will involve installing new panels on the existing metal posts for ease of installation and durability. The work includes removing damaged sections, installing new panels in the following areas:  

- The fence bucking against the covered parking area (north).
- The fence along the back wall of the property (east).
- The side fence shared with the neighbor at 3216 N Britain Road (south), where separate fence",,2025-11-13
21069,2025-11-9074,irving,"1809 DUNNING ST, Irving TX",Alteration/Renovation,"Roof re-shingle 
Foundation
Kitchen Remodel 
2 Bathroom Remodels 
Addition of a shower to a half bath which includes framing to extend the bathroom
Remove one front window 
Move front Door over a few feet to make room for shower addition (NO HOMESTEAD EXEMPTION PER DCAD)
New Floors
Texture and Paint",,2025-11-13
208,PB25-15930,fort_worth,"1600 LINCOLN AVE, Fort Worth TX 76164",Residential Addition,OCTAVIANO ROY,,2025-11-13
25765,83963,arlington,"4004 STONEWICK DRIVE, Arlington TX",RP,New Construction,,2025-11-13
25762,95489,arlington,"4016 W DIVISION ST   , Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-13
25761,71223,arlington,"1200 S DAVIS DRIVE Bldg B, Arlington TX",CP,New Construction,,2025-11-13
25756,84855,arlington,"3275 E ENCLAVE LN   , Arlington TX",RP,New Construction,,2025-11-13
25755,84860,arlington,"3271 E ENCLAVE LN   , Arlington TX",RP,New Construction,,2025-11-13
25754,84865,arlington,"3267 E ENCLAVE LN   , Arlington TX",RP,New Construction,,2025-11-13
25753,84875,arlington,"3263 E ENCLAVE LN   , Arlington TX",RP,New Construction,,2025-11-13
25752,84877,arlington,"3255 E ENCLAVE LN   , Arlington TX",RP,New Construction,,2025-11-13
540,PB25-15877,fort_worth,"3624 HORACE AVE, Fort Worth TX 76244",Residential Accessory Addition,13x13,,2025-11-13
25207,PB25-15922,fort_worth,"4801 ROANOKE ST, Fort Worth TX 76116",Residential Remodel,GL Hunt Company Inc.,,2025-11-13
770,PB25-15893,fort_worth,"4717 BONNELL AVE, Fort Worth TX 76107",Residential Remodel,Ryan Black,,2025-11-13
2668,FENC-0925-1300,north_richland_hills,"8428 HIDDEN CREEK CT, North Richland Hills TX",Fence,"0Install 6' iron ( rear, left, and right/left front) and 2 iron gates ( left/right front ) Applicant North Star Fencing & Masonry 4694583200Workorders@northstar-fencing.com Melissa Rodriguez",,2025-11-13
25781,97265,arlington,"413 N OAK STREET, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-11-12
25780,75661,arlington,"4615 LAKE PARK DRIVE, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-11-12
25779,78233,arlington,"1425 N COOPER STREET, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-12
25774,42943,arlington,"4801 W PIONEER PARKWAY, Arlington TX",CP,New Construction,,2025-11-12
35707,075661,arlington,4615 LAKE PARK DRIVE,RP,Remodel/Alterations/Repairs,,2025-11-12
35706,078233,arlington,1425 N COOPER STREET,CP,Remodel/Alterations/Repairs,,2025-11-12
25232,PB25-15863,fort_worth,"6920 CRAIG ST, Fort Worth TX 76112",Residential Accessory New,6920 CRAIG FENCE,,2025-11-12
2779,042943,arlington,4801 W PIONEER PARKWAY,CP,New Construction,,2025-11-12
211,PB25-15809,fort_worth,"9048 MCFARLAND WAY, Fort Worth TX 76244",Residential Addition,"Residential Addition of Sunroom, bath, and powder room",,2025-11-12
20839,2025-8321,lewisville,"332 WYNDALE DR, Lewisville TX",Cover / Patio / Carport - Residential,BUILD ATTACHED PATIO COVER WITH CONCRETE SLAB,,2025-11-12
20840,2025-8322,lewisville,"1405 ROSS DR, Lewisville TX",Fence - Residential,6' TALL PINE FENCE ON METAL POLES,,2025-11-12
21056,2025-11-9035,irving,"1227 E PIONEER DR, Irving TX",Patio Cover,Attached open patio cover and replacing wood siding on home,,2025-11-12
2719,BLDR-1125-1312,north_richland_hills,"6416 ROYAL CT, North Richland Hills TX",Other (BLDR),Building 420Attached Patio Cover with slab and electrical. Addition Applicant Panther City Arbor & Patio info@panthercitypatio.com Dustin Hillman,,2025-11-12
25235,PB25-15862,fort_worth,"4800 WINTHROP AVE W, Fort Worth TX 76116",Residential Accessory New,Fence,,2025-11-12
25222,ECHR-1125-1958,north_richland_hills,"8301 BEVERLY DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0Full system replacement Remodel/Repair Replace Applicant North tarrant heat and air melissa@northtarrantac.com Chris Brown,,2025-11-12
212,PB25-15850,fort_worth,"2020 BARBETTE ST, Fort Worth TX 76008",Residential Addition,RIS-2020 BARBETTE PATIO ADD - NEW BEGINNING,,2025-11-12
35708,097265,arlington,413 N OAK STREET,RP,Remodel/Alterations/Repairs,,2025-11-12
25794,78229,arlington,"2831  TRANQUIL LN   , Arlington TX",RP,New Construction,,2025-11-11
25784,94288,arlington,"6315 TWINHILL DRIVE, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-11-11
25792,86513,arlington,"701 HIGHLANDER BOULEVARD 105, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-11-11
25793,78221,arlington,"2174 SERENITY LANE, Arlington TX",RP,New Construction,,2025-11-11
25795,81418,arlington,"1426 SILVER MARTEN TRAIL, Arlington TX",RP,New Construction,,2025-11-11
25796,88255,arlington,"1601 CONNALLY TERRACE, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-11-11
25797,87499,arlington,"1803 STEWART DRIVE, Arlington TX",RP,New Construction,,2025-11-11
2812,087499,arlington,1803 STEWART DRIVE,RP,New Construction,,2025-11-11
35728,088255,arlington,1601 CONNALLY TERRACE,RP,Remodel/Alterations/Repairs,,2025-11-11
2809,081418,arlington,1426 SILVER MARTEN TRAIL,RP,New Construction,,2025-11-11
2808,078229,arlington,2831  TRANQUIL LN   ,RP,New Construction,,2025-11-11
2807,078221,arlington,2174 SERENITY LANE,RP,New Construction,,2025-11-11
35724,086513,arlington,701 HIGHLANDER BOULEVARD 105,CP,Remodel/Alterations/Repairs,,2025-11-11
35714,094288,arlington,6315 TWINHILL DRIVE,RP,Remodel/Alterations/Repairs,,2025-11-11
25238,ECHR-1025-1943,north_richland_hills,"7523 WINDHAVEN RD, North Richland Hills TX",Other (ECHR),M Mechanical () 0Install new 2 ton system with electric heat Remodel/Repair Replace Applicant Hull Air Conditioning lowtempking@aol.com Lonny Hull,,2025-11-11
25245,PB25-15750,fort_worth,"6804 MARTHA LN, Fort Worth TX 76112",Residential Accessory New,Fence,,2025-11-11
