id,permit_id,city,property_address,city_name,zip_code,permit_type,description,status,issued_date,applicant_name,contractor_name,estimated_value,lead_type,lead_subtypes,categorization_confidence,scraped_at
340,PB25-12418,fort_worth,"1749 MARTEL AVE, Fort Worth TX 76103",Fort Worth,,Residential Addition,James Craig,Issued,2025-09-03,,,,other,[],0.5,2025-12-02 04:37:41.012256
339,PB25-12421,fort_worth,"4816 SPRINGWILLOW RD, Fort Worth TX 76109",Fort Worth,,Residential Addition,J. E. Brothers LLC,Awaiting Client Reply,2025-09-03,,,,other,[],0.5,2025-12-02 04:37:41.011944
338,PB25-12441,fort_worth,"4808 WINTHROP AVE W, Fort Worth TX 76116",Fort Worth,,Residential Addition,Fine Point Homes,Issued,2025-09-03,,,,other,[],0.5,2025-12-02 04:37:41.011759
337,PB25-12448,fort_worth,"2616 SCOTT AVE, Fort Worth TX 76103",Fort Worth,,Residential Addition,RIS- 2616 SCOTT - NAVA ADDITION,Awaiting Client Reply,2025-09-03,,,,other,[],0.5,2025-12-02 04:37:41.011584
336,PB25-12470,fort_worth,"3201 STADIUM DR, Fort Worth TX 76109",Fort Worth,,Residential Addition,3201 Stadium| Bradshaw,Approved,2025-09-03,,,,other,[],0.5,2025-12-02 04:37:41.011383
335,PB25-12364,fort_worth,"10300 COLINA DR, Fort Worth TX 76126",Fort Worth,,Residential Addition,Magnolia Fence and Patio,Finaled,2025-09-03,,,,outdoor_living,[],0.8,2025-12-02 04:37:41.011116
1459,25000278,westlake,"75 Construction Dr., Westlake TX",Westlake,,Building,Right of Way,Issued,2025-09-02,,,0,,,,2025-12-02 12:26:03.040766
1458,25000287,westlake,"1559 Construction Rd., Westlake TX",Westlake,,Building,Right of Way,Issued,2025-09-02,,,1,,,,2025-12-02 12:26:03.040705
1429,25000292,westlake,"2003 Shahan Fox Elect, Westlake TX",Westlake,,Building,Residential,Issued,2025-09-02,,,20000,,,,2025-12-02 12:26:03.034469
1367,25000264,westlake,"2701 Family Home Serendipity Contract Cir. Contract Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-09-02,,,3670000,,,,2025-12-02 12:26:03.022568
341,PB25-12302,fort_worth,"425 FOXCRAFT DR, Fort Worth TX 76131",Fort Worth,,Residential Addition,S class construction,Issued,2025-09-02,,,,other,[],0.5,2025-12-02 04:37:46.596858
1322,25000294,westlake,"2605, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-08-29,,,6000,,,,2025-12-02 12:26:03.017604
1439,25000256,westlake,"1120 Addition Permit Oak Pl., Westlake TX",Westlake,,Building,Residential,Issued,2025-08-28,,,10000,,,,2025-12-02 12:26:03.036852
1368,25000255,westlake,"2011 Family Home Whitwood Contract Cove Contract Contract Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-08-28,,,2223000,,,,2025-12-02 12:26:03.022673
1299,25000280,westlake,"1845 Disturbance Bella Dr., Westlake TX",Westlake,,Building,Grading / Earth,Issued,2025-08-27,,,0,,,,2025-12-02 12:26:03.015135
1432,25000267,westlake,"2233 Ct., Westlake TX",Westlake,,Building,Residential,Issued,2025-08-25,,,1500,,,,2025-12-02 12:26:03.035734
1427,25000241,westlake,"1517 Miller Paul Miller Cust Way Dr. Contract Contract Contract, Westlake TX",Westlake,,Building,Residential,Issued,2025-08-25,,,50000,,,,2025-12-02 12:26:03.033561
1376,25000167,westlake,"60 Family Home Dr. Contract General Contract Electrical Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-08-25,,,850000,,,,2025-12-02 12:26:03.024177
1235,25000156,westlake,"1415 Accessory Sabine Dr. Contract Rick Hosti Finish Line Elect, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-08-20,,,200000,,,,2025-12-02 12:26:02.995708
1468,25000281,westlake,"14251 Roanoke WEST, Westlake TX",Westlake,,Building,New Build,Issued,2025-08-19,,,0,,,,2025-12-02 12:26:03.041612
1441,25000233,westlake,"1209 Remodel Permit Perd Contract Contract, Westlake TX",Westlake,,Building,Residential,Issued,2025-08-19,,,825000,,,,2025-12-02 12:26:03.037443
1266,25000228,westlake,"42 Retaining Wall Catalonia Contract, Westlake TX",Westlake,,Building,42 Catalonia,Issued,2025-08-19,,,33000,,,,2025-12-02 12:26:03.009003
1241,25000162,westlake,"72 Dr. General Contract Gallaway Gallaway Pl, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-08-19,,,165000,,,,2025-12-02 12:26:02.998923
1471,25000273,westlake,"49 Construct, Westlake TX",Westlake,,Building,Right of Way,Issued,2025-08-13,,,10000,,,,2025-12-02 12:26:03.041819
1448,25000261,westlake,"2100 Construction Vaquero Contract Permit Club Dr., Westlake TX",Westlake,,Building,Right of Way,Issued,2025-08-13,,,9998,,,,2025-12-02 12:26:03.039093
1393,25000279,westlake,"1704 Wist, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-08-13,,,3998,,,,2025-12-02 12:26:03.027094
2516,24003923,grapevine,"129 S Main St., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2025-08-12,,,100,,,,2025-12-02 12:36:03.230085
1356,24000385,westlake,"69 Electrical Contract Dr. General Contract Contract, Westlake TX",Westlake,,Building,Entrada Block,Issued,2025-08-11,,,1250169,,,,2025-12-02 12:26:03.020812
1272,24000005,westlake,"16, Westlake TX",Westlake,,Fence,Fence /,Issued,2025-08-11,,,30000,,,,2025-12-02 12:26:03.009402
1454,25000266,westlake,"2451 Construction West Permit Pkwy., Westlake TX",Westlake,,Building,Right of Way,Issued,2025-08-08,,,25000,,,,2025-12-02 12:26:03.040413
1378,24000383,westlake,"61 Electrical Contract Dr. General Contract Contract, Westlake TX",Westlake,,Building,Entrada Block,Issued,2025-08-08,,,950876,,,,2025-12-02 12:26:03.024844
1371,24000384,westlake,"65 Electrical Contract Dr. General Contract Contract, Westlake TX",Westlake,,Building,Entrada Block,Issued,2025-08-08,,,1244713,,,,2025-12-02 12:26:03.023556
1258,25000276,westlake,1301 Fort Worth Westlake Contract,Westlake,,Demolition,Demolition,Issued,2025-08-08,,,500,,,,2025-12-02 12:26:03.007272
1252,25000050,westlake,1301 Fort Worth Westlake Contract Blvd. Electrical Contract,Westlake,,Commercial,Commercial,Issued,2025-08-07,,,104998,,,,2025-12-02 12:26:03.004707
1234,25000238,westlake,"1301, Westlake TX",Westlake,,Access Control,Access Control,Issued,2025-08-07,,,5231.95,,,,2025-12-02 12:26:02.995159
1360,25000165,westlake,"57 Electrical Contract Plumbing Contract General Contract Contract, Westlake TX",Westlake,,Building,La Cima de,Issued,2025-08-06,,,1381950,,,,2025-12-02 12:26:03.021545
1341,25000269,westlake,"2001 Dove Ct., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-08-06,,,13500,,,,2025-12-02 12:26:03.019297
1446,25000263,westlake,"46 Construction Contract, Westlake TX",Westlake,,Building,Right of Way,Issued,2025-08-05,,,10000,,,,2025-12-02 12:26:03.038732
1391,25000271,westlake,"1685 Carlyle Ct., Westlake TX",Westlake,,Building,Plumbing,Issued,2025-08-05,,,5100,,,,2025-12-02 12:26:03.026898
1383,24000381,westlake,"53 Electrical Contract Dr. General Contract Contract, Westlake TX",Westlake,,Building,Entrada Block,Issued,2025-08-05,,,950876,,,,2025-12-02 12:26:03.025946
1362,25000208,westlake,"1523 Family Home Azalea Ct. Contract Mechanical Contract Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-08-05,,,4400000,,,,2025-12-02 12:26:03.022051
1361,25000107,westlake,"49 Electrical Contract Dr. General Contract Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-08-05,,,1684020,,,,2025-12-02 12:26:03.021948
1374,25000147,westlake,"18 RESIDENCE Castellon JEFFREY ST Contract Plumbing Contract General Contract, Westlake TX",Westlake,,Building,AGGARWAL,Issued,2025-08-04,,,1800000,,,,2025-12-02 12:26:03.023974
1372,24000379,westlake,"45 Electrical Contract Dr. General Contract Contract, Westlake TX",Westlake,,Building,Entrada Block,Issued,2025-08-04,,,1141441,,,,2025-12-02 12:26:03.023771
1381,25000131,westlake,"1528 Grubbs Azalea Ct. Contract Electrical Contract Plumbing Contract Mechanical Contract, Westlake TX",Westlake,,Building,1528 Azalea Ct.,Issued,2025-07-31,,,3500000,,,,2025-12-02 12:26:03.025532
1316,25000176,westlake,"1847 Broken Contract Bend Dr., Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-07-31,,,5000,,,,2025-12-02 12:26:03.017149
1423,25000234,westlake,"16 Cope Elect Aztec Pl, Westlake TX",Westlake,,Pool,Pool / Spa,Issued,2025-07-30,,,75000,,,,2025-12-02 12:26:03.031175
1320,25000252,westlake,"1884 Lakeshore Contract, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-07-29,,,50,,,,2025-12-02 12:26:03.017460
1390,25000265,westlake,"2605 Magnolia Jennifer Parker Cano Pl, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-07-28,,,1200,,,,2025-12-02 12:26:03.026833
1345,25000253,westlake,"12 Hill Ln., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-07-28,,,16500,,,,2025-12-02 12:26:03.019588
1343,25000259,westlake,"1814 Bend Dr., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-07-25,,,28341,,,,2025-12-02 12:26:03.019438
1358,25000120,westlake,"17 Family Home Catalonia Arturo Lopez Vega Elect Dr. Manda Manda Project, Westlake TX",Westlake,,Building,New Single,Issued,2025-07-24,,,0,,,,2025-12-02 12:26:03.021053
1346,25000254,westlake,"1200 Perdenalas Contract, Westlake TX",Westlake,,Building,Mechanical,Issued,2025-07-24,,,11296,,,,2025-12-02 12:26:03.019655
1333,25000251,westlake,"2451 West, Westlake TX",Westlake,,Building,Mechanical,Issued,2025-07-24,,,20000,,,,2025-12-02 12:26:03.018508
1364,25000096,westlake,"1514 Way Dr. Plumbing Contract General Contract, Westlake TX",Westlake,,Building,Valente,Issued,2025-07-22,,,5127600,,,,2025-12-02 12:26:03.022264
1332,25000244,westlake,"2501 West Parkway, Westlake TX",Westlake,,Building,Mechanical,Issued,2025-07-21,,,200000,,,,2025-12-02 12:26:03.018416
1430,25000173,westlake,"1620 Debbie Swafford Way Dr. General Contract Elect, Westlake TX",Westlake,,Building,Residential,Issued,2025-07-18,,,1700000,,,,2025-12-02 12:26:03.035258
1249,25000177,westlake,"2301 Bevolution Highway Plumbing Contract Thousand Hills Invest II Thousand Hills First Invest, Westlake TX",Westlake,,Building,QuikTrip #966,Issued,2025-07-17,,,25000,,,,2025-12-02 12:26:03.003212
1339,25000235,westlake,"1853 Broken Contract Bend Dr., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-07-16,,,15000,,,,2025-12-02 12:26:03.019145
1256,25000236,westlake,"90 Trailer Permit Dr Vidal Campos Vital Elect, Westlake TX",Westlake,,Building,Construction,Issued,2025-07-16,,,0,,,,2025-12-02 12:26:03.006197
1404,25000230,westlake,"2604, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-07-15,,,250,,,,2025-12-02 12:26:03.028173
1337,25000223,westlake,"1622 Oaks Ct., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-07-15,,,40000,,,,2025-12-02 12:26:03.018989
1260,25000226,westlake,"2107, Westlake TX",Westlake,,Building,Driveway,Issued,2025-07-15,,,7000,,,,2025-12-02 12:26:03.007610
1387,25000222,westlake,"2300 Plumbing Contract Club Dr., Westlake TX",Westlake,,Building,Plumbing,Issued,2025-07-14,,,78000,,,,2025-12-02 12:26:03.026521
1330,25000220,westlake,"2233 Contract, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-07-11,,,4500,,,,2025-12-02 12:26:03.018244
1292,25000204,westlake,"1526 Contract Plumbing Contract, Westlake TX",Westlake,,Building,Generator,Issued,2025-07-08,,,8500,,,,2025-12-02 12:26:03.012131
1478,25000174,westlake,"1301 Fort Worth West, Westlake TX",Westlake,,Building,Sign Permit,Issued,2025-07-07,,,4500,,,,2025-12-02 12:26:03.042672
1418,25000210,westlake,"1559 Permit Rd. McCuist, Westlake TX",Westlake,,Pool,Pool / Spa,Issued,2025-07-07,,,141400,,,,2025-12-02 12:26:03.030244
1484,25000214,westlake,"2705, Westlake TX",Westlake,,Building,Tree Removal,Issued,2025-07-03,,,0,,,,2025-12-02 12:26:03.043175
1411,25000184,westlake,"1513 David Swingle Watercrest Way Dr., Westlake TX",Westlake,,Pool,Pool / Spa,Issued,2025-07-01,,,135000,,,,2025-12-02 12:26:03.029176
1474,25000199,westlake,"1120 Oak Pl., Westlake TX",Westlake,,Building,Taylor Kelly -,Issued,2025-06-30,,,449900.76,,,,2025-12-02 12:26:03.042117
1270,25000203,westlake,"44 for new Catalonia Contract residential Dr. construct, Westlake TX",Westlake,,Building,Retaining wall,Issued,2025-06-30,,,29875,,,,2025-12-02 12:26:03.009281
1415,25000205,westlake,"38 Permit Dr. McCuist, Westlake TX",Westlake,,Pool,Pool / Spa,Issued,2025-06-27,,,101500,,,,2025-12-02 12:26:03.030001
1344,25000212,westlake,"2224 Fisher Dr., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-06-27,,,11651,,,,2025-12-02 12:26:03.019524
1405,25000209,westlake,"1415 Oak Pl., Westlake TX",Westlake,,Building,Plumbing,Issued,2025-06-26,,,3474,,,,2025-12-02 12:26:03.028289
1359,25000075,westlake,"1909 Dr. Contract Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-06-26,,,3600000,,,,2025-12-02 12:26:03.021149
1269,25000201,westlake,"2113 Retaining Wall Ainsley Ct., Westlake TX",Westlake,,Fence,Fence /,Issued,2025-06-26,,,62400,,,,2025-12-02 12:26:03.009202
1444,25000202,westlake,"1407 Cope Cope Elect Grass Ct., Westlake TX",Westlake,,Building,Residential,Issued,2025-06-25,,,30000,,,,2025-12-02 12:26:03.038287
1253,25000148,westlake,"1500 Mechanical Contract Blvd Contract Contract, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-06-25,,,2000000,,,,2025-12-02 12:26:03.005196
2313,24003106,grapevine,"837 Walnut St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2025-06-24,,,198,,,,2025-12-02 12:36:02.463232
1406,25000206,westlake,"2341, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-06-24,,,2300,,,,2025-12-02 12:26:03.028392
1268,25000195,westlake,"1600, Westlake TX",Westlake,,Fence,Fence /,Issued,2025-06-18,,,42851.4,,,,2025-12-02 12:26:03.009141
1245,25000074,westlake,1301 Fort Worth Westlake Contract Blvd. Electrical Contract,Westlake,,Commercial,Commercial,Issued,2025-06-17,,,150000,,,,2025-12-02 12:26:03.001187
1403,25000193,westlake,"1618 Oaks Dr., Westlake TX",Westlake,,Building,Plumbing,Issued,2025-06-16,,,7280,,,,2025-12-02 12:26:03.028066
1259,25000194,westlake,"5990 St, Westlake TX",Westlake,,Demolition,Demolition,Issued,2025-06-13,,,8000,,,,2025-12-02 12:26:03.007421
1280,25000180,westlake,"2109 Water Feature Promontory McCuist Cove Hohrine Mackie Elect, Westlake TX",Westlake,,Building,Fountain /,Issued,2025-06-12,,,30000,,,,2025-12-02 12:26:03.010001
1311,25000187,westlake,"1616 Way Dr., Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-06-11,,,30600,,,,2025-12-02 12:26:03.016774
1466,25000160,westlake,"36 Construction Dr., Westlake TX",Westlake,,Building,Right of Way,Issued,2025-06-09,,,0,,,,2025-12-02 12:26:03.041452
1481,25000189,westlake,"2300 Club Dr., Westlake TX",Westlake,,Building,Special Event,Issued,2025-06-06,,,0,,,,2025-12-02 12:26:03.042943
1357,25000121,westlake,"44 Family Home Catalonia Wilson WILSON MCLAIN PL at Dr. Entrada Contract Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-06-06,,,1863000,,,,2025-12-02 12:26:03.020949
1300,25000138,westlake,"78 Disturbance Dr. Permit Pharmacy West, Westlake TX",Westlake,,Building,Grading / Earth,Issued,2025-06-05,,,0,,,,2025-12-02 12:26:03.015299
1409,25000182,westlake,"13405, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-06-04,,,14000,,,,2025-12-02 12:26:03.028729
1340,25000185,westlake,"1713 Wist, Westlake TX",Westlake,,Building,Mechanical,Issued,2025-06-04,,,14999,,,,2025-12-02 12:26:03.019225
1297,25000159,westlake,"1714 Electrical Contract Plumbing Contract, Westlake TX",Westlake,,Building,Generator,Issued,2025-06-04,,,36300,,,,2025-12-02 12:26:03.013971
1373,25000158,westlake,"2601 Residence Magnolia Christ Contract Electrical Contract Plumbing Contract Mechanical Contract, Westlake TX",Westlake,,Building,Eva and Terry,Issued,2025-06-02,,,4500000,,,,2025-12-02 12:26:03.023878
1240,25000081,westlake,"1600 Mechanical Contract Plumbing Contract Contract Contract, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-06-02,,,1879980,,,,2025-12-02 12:26:02.998612
1408,25000172,westlake,"1816 Bend Dr., Westlake TX",Westlake,,Building,Plumbing,Issued,2025-05-28,,,1900,,,,2025-12-02 12:26:03.028596
1312,25000166,westlake,"2645, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-05-28,,,12500,,,,2025-12-02 12:26:03.016837
1313,25000169,westlake,"1718, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-05-27,,,8000,,,,2025-12-02 12:26:03.016908
1307,25000151,westlake,"1 Contract, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-05-27,,,4500,,,,2025-12-02 12:26:03.016468
1483,25000168,westlake,"2701, Westlake TX",Westlake,,Building,Tree Removal,Issued,2025-05-23,,,0,,,,2025-12-02 12:26:03.043107
1261,25000150,westlake,"1608 replacement Oaks Dr., Westlake TX",Westlake,,Building,Driveway,Issued,2025-05-23,,,25,,,,2025-12-02 12:26:03.007679
1342,25000171,westlake,"1502 Ct., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-05-22,,,5750,,,,2025-12-02 12:26:03.019369
1244,25000086,westlake,"1301 Contract Blvd. Mechanical Contract General Contract, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-05-21,,,45000,,,,2025-12-02 12:26:03.000889
1334,25000163,westlake,"2007 Thrush Ct., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-05-15,,,9539,,,,2025-12-02 12:26:03.018685
1382,25000134,westlake,"1617 RESIDENCE Meandering James Wilson WILSON MCLAIN PL Way Drive Contract Mechanical Contract General Contract, Westlake TX",Westlake,,Building,SHORI,Issued,2025-05-14,,,3000000,,,,2025-12-02 12:26:03.025634
2468,24003739,grapevine,"2059 W St, Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2025-05-12,,,50,,,,2025-12-02 12:36:03.011571
1384,25000161,westlake,"1500, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-05-12,,,5800,,,,2025-12-02 12:26:03.026050
1410,25000157,westlake,"1620 Oaks Ct., Westlake TX",Westlake,,Building,Plumbing,Issued,2025-05-09,,,2693,,,,2025-12-02 12:26:03.028862
1310,25000149,westlake,"1850 Oak Pl., Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-05-06,,,800,,,,2025-12-02 12:26:03.016710
2143,24002351,grapevine,"1307 Hilltop Dr., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2025-05-02,,,33.25,,,,2025-12-02 12:36:01.687069
1284,25000129,westlake,"2002 Navasota Contract Plumbing Contract, Westlake TX",Westlake,,Building,Generator,Issued,2025-05-02,,,50000,,,,2025-12-02 12:26:03.010911
1476,25000144,westlake,"2005 Wing Cove Living Trust, Westlake TX",Westlake,,Building,Roof Permit (R),Issued,2025-04-30,,,354640,,,,2025-12-02 12:26:03.042342
1465,25000098,westlake,"3 Construction Way, Westlake TX",Westlake,,Building,Right of Way,Issued,2025-04-29,,,1,,,,2025-12-02 12:26:03.041392
1314,25000140,westlake,"2644, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-04-29,,,2000,,,,2025-12-02 12:26:03.016970
1309,25000137,westlake,"1505 Way Dr., Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-04-29,,,20000,,,,2025-12-02 12:26:03.016628
1353,25000141,westlake,"2629 Rd., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-04-24,,,9000,,,,2025-12-02 12:26:03.020170
1246,25000052,westlake,"1600 Remodel Permit Solana Contract Blvd. Construct Elect, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-04-23,,,167450,,,,2025-12-02 12:26:03.001331
1417,25000132,westlake,"1497 Permit Forest Swafford Knoll Dr. Mackie Elect, Westlake TX",Westlake,,Pool,Pool / Spa,Issued,2025-04-22,,,100000,,,,2025-12-02 12:26:03.030174
1288,25000116,westlake,"2104 Vaquero Carbajal Paul Pl Club Dr., Westlake TX",Westlake,,Building,Generator,Issued,2025-04-21,,,20400,,,,2025-12-02 12:26:03.011424
1352,25000130,westlake,"2002, Westlake TX",Westlake,,Building,Mechanical,Issued,2025-04-16,,,12732,,,,2025-12-02 12:26:03.020099
1238,25000082,westlake,"1 Accessory Way Invest DBA Way Construct Electrical Contract, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-04-16,,,108989,,,,2025-12-02 12:26:02.996849
1350,25000128,westlake,"2207 Fisher Dr., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-04-15,,,9974,,,,2025-12-02 12:26:03.019980
1440,25000119,westlake,"2254 Residential Fisher Dr. Plumbing Contract Contract Contract, Westlake TX",Westlake,,Building,Parcel,Issued,2025-04-14,,,800000,,,,2025-12-02 12:26:03.037260
1308,25000122,westlake,"2034 Granada Contract, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-04-14,,,6500,,,,2025-12-02 12:26:03.016560
2637,24004610,grapevine,"1319 W St, Grapevine TX",Grapevine,,Building,Building -,Issued,2025-04-11,,,5414.06,,,,2025-12-02 12:36:03.820682
2581,24004246,grapevine,"2000 St., Grapevine TX",Grapevine,,Building,Building -,Issued,2025-04-10,,,1416,,,,2025-12-02 12:36:03.551640
1477,25000117,westlake,"63 Tarragona Contract, Westlake TX",Westlake,,Building,Sign Permit,Issued,2025-04-10,,,500,,,,2025-12-02 12:26:03.042436
1431,25000091,westlake,"1600 Mechanical Contract Moore Moore Elect Vernon Davault Vernon Davault Pl Contract, Westlake TX",Westlake,,Building,Residential,Issued,2025-04-10,,,125000,,,,2025-12-02 12:26:03.035649
1347,25000123,westlake,"2003 Thrush Ct., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-04-10,,,16845,,,,2025-12-02 12:26:03.019783
1422,25000095,westlake,"2605 Permit Magnolia Swafford Plumbing Contract Mackie Elect, Westlake TX",Westlake,,Pool,Pool / Spa,Issued,2025-04-07,,,100000,,,,2025-12-02 12:26:03.030770
1380,25000076,westlake,"1600 Mechanical Contract Moore Moore Elect Vernon Davault Vernon Davault Pl Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-04-01,,,7750000,,,,2025-12-02 12:26:03.025421
1407,25000097,westlake,"2300, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-03-28,,,5000,,,,2025-12-02 12:26:03.028478
1295,25000073,westlake,"2006 Thrush Ct. Electrical Contract, Westlake TX",Westlake,,Building,Generator,Issued,2025-03-28,,,5000,,,,2025-12-02 12:26:03.012536
1434,25000088,westlake,"2451 Addition Permit West Pkwy., Westlake TX",Westlake,,Building,Residential,Issued,2025-03-27,,,365000,,,,2025-12-02 12:26:03.035979
1318,25000090,westlake,"36 Dr., Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-03-26,,,2500,,,,2025-12-02 12:26:03.017293
1304,25000080,westlake,"1 Campus South Way, Westlake TX",Westlake,,Building,Project Star,Issued,2025-03-26,,,1607325.93,,,,2025-12-02 12:26:03.015877
1290,25000089,westlake,"1714 Wisteria Staton CIRCLE A ELECT, Westlake TX",Westlake,,Building,Generator,Issued,2025-03-26,,,21105,,,,2025-12-02 12:26:03.011719
1232,25000084,westlake,"1500, Westlake TX",Westlake,,Access Control,Access Control,Issued,2025-03-26,,,1500,,,,2025-12-02 12:26:02.994835
1457,25000092,westlake,"1 Construct, Westlake TX",Westlake,,Building,Right of Way,Issued,2025-03-24,,,5000,,,,2025-12-02 12:26:03.040645
1254,25000038,westlake,"1301 Contract Blvd. Mechanical Contract General Contract, Westlake TX",Westlake,,Commercial,Commercial,Issued,2025-03-24,,,49500,,,,2025-12-02 12:26:03.005818
1451,25000085,westlake,"3 Construction Way, Westlake TX",Westlake,,Building,Right of Way,Issued,2025-03-21,,,1500,,,,2025-12-02 12:26:03.039975
1331,25000083,westlake,"2115, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-03-21,,,6000,,,,2025-12-02 12:26:03.018311
1255,25000041,westlake,"1500 Solana West Common Area Blvd. Construct Elect, Westlake TX",Westlake,,Building,2nd Floor Spec,Issued,2025-03-21,,,1942058,,,,2025-12-02 12:26:03.006013
1351,25000087,westlake,"2003 Brazos Ct., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-03-19,,,13500,,,,2025-12-02 12:26:03.020041
1462,25000044,westlake,"2123 Construction Ascension Contract, Westlake TX",Westlake,,Building,Right of Way,Issued,2025-03-13,,,2500,,,,2025-12-02 12:26:03.041177
1279,24000320,westlake,"75 installation Dr., Westlake TX",Westlake,,Building,Fire Sprinkler,Issued,2025-03-13,,,0,,,,2025-12-02 12:26:03.009878
1402,25000077,westlake,"26, Westlake TX",Westlake,,Building,Plumbing,Issued,2025-03-07,,,1600,,,,2025-12-02 12:26:03.027955
1365,25000056,westlake,"1716 Family Home Oak Pl. Contract Contract Contract, Westlake TX",Westlake,,Building,New Single,Issued,2025-03-07,,,3000000,,,,2025-12-02 12:26:03.022368
1348,25000072,westlake,"1713 Wist, Westlake TX",Westlake,,Building,Mechanical,Issued,2025-03-03,,,10500,,,,2025-12-02 12:26:03.019852
1349,25000071,westlake,"1800 Scenic Cir., Westlake TX",Westlake,,Building,Mechanical,Issued,2025-02-28,,,30723,,,,2025-12-02 12:26:03.019917
1419,25000051,westlake,"1903 Permit Bluestem David Swingle Watercrest McCuist, Westlake TX",Westlake,,Pool,Pool / Spa,Issued,2025-02-27,,,126700,,,,2025-12-02 12:26:03.030314
2654,24004671,grapevine,"801 E St, Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2025-02-26,,,50,,,,2025-12-02 12:36:03.850287
1472,25000065,westlake,"13117 Construct Permit Dr., Westlake TX",Westlake,,Building,Right of Way,Issued,2025-02-26,,,1000,,,,2025-12-02 12:26:03.041893
1461,25000058,westlake,"13960 Contract, Westlake TX",Westlake,,Building,DC2 to Schluter,Issued,2025-02-26,,,125000,,,,2025-12-02 12:26:03.041111
1449,25000066,westlake,"2629 Construction Rd., Westlake TX",Westlake,,Building,Right of Way,Issued,2025-02-26,,,1000,,,,2025-12-02 12:26:03.039244
1323,25000060,westlake,"3101 Ottinger West, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-02-26,,,10000,,,,2025-12-02 12:26:03.017671
1301,25000059,westlake,"1892, Westlake TX",Westlake,,Building,Irrigation Permit,Issued,2025-02-26,,,8000,,,,2025-12-02 12:26:03.015422
1267,25000061,westlake,"1903 Retaining Wall Bluestem Contract, Westlake TX",Westlake,,Fence,Fence /,Issued,2025-02-26,,,3000,,,,2025-12-02 12:26:03.009064
2130,24002306,grapevine,"220 Park Blvd., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2025-02-24,,,50,,,,2025-12-02 12:36:01.630189
1263,25000063,westlake,"85 Pole Permit Dr., Westlake TX",Westlake,,Building,Electrical T-,Issued,2025-02-24,,,0,,,,2025-12-02 12:26:03.008765
